trilha_id;trilha;modulo;curso_id;curso;duracao_curso;ordem;aula_id;aula;qtd_videos;vimeo_ids;vimeo_urls;player_urls;quiz_questoes;pdf;tamanho_texto;url_aula
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;7;21;Como utilizar o módulo Pedido Web;1;1052408782;https://vimeo.com/1052408782;https://player.vimeo.com/video/1052408782;4;;6366;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=21
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;8;23;Como validar estoque de produtos no pedido de venda;1;1056119687;https://vimeo.com/1056119687;https://player.vimeo.com/video/1056119687;;;7971;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=23
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;9;29;Como controlar o fluxo de aprovação e liberar limite de crédito no pedido de venda;1;1052403370;https://vimeo.com/1052403370;https://player.vimeo.com/video/1052403370;4;;5437;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=29
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;10;30;Como controlar o fluxo de aprovação e liberar desconto por item da nota;1;1055293731;https://vimeo.com/1055293731;https://player.vimeo.com/video/1055293731;4;;4566;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=30
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;11;32;Como controlar o fluxo de aprovação e liberar limite de crédito mensal;1;1052403405;https://vimeo.com/1052403405;https://player.vimeo.com/video/1052403405;4;;5906;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=32
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;12;34;Como controlar o fluxo de aprovação e liberar limite de crédito pela média de negociações;1;1055192357;https://vimeo.com/1055192357;https://player.vimeo.com/video/1055192357;4;;5642;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=34
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;13;36;Como controlar o fluxo de aprovação e liberar venda em caso de atraso de pagamento;1;1052413776;https://vimeo.com/1052413776;https://player.vimeo.com/video/1052413776;4;;5117;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=36
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;14;38;Como controlar o fluxo de aprovação e liberar desconto por tipo de negociação;1;1055192282;https://vimeo.com/1055192282;https://player.vimeo.com/video/1055192282;4;;4985;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=38
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;15;39;Como controlar aprovações e liberar descontos com fórmula por tipo de negociação;1;1055213973;https://vimeo.com/1055213973;https://player.vimeo.com/video/1055213973;4;;5789;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=39
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;16;43;Como controlar o fluxo de aprovação e liberar desconto para o produto acima do permitido;1;1055213917;https://vimeo.com/1055213917;https://player.vimeo.com/video/1055213917;4;;5434;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=43
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;17;45;Como controlar a aprovação e aplicar fórmula de desconto máximo por tipo de negociação por item;1;1055293902;https://vimeo.com/1055293902;https://player.vimeo.com/video/1055293902;4;;4398;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=45
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;18;47;Como realizar o controle e liberação de limites de prazo médio máximo e prazo máximo;1;1052408740;https://vimeo.com/1052408740;https://player.vimeo.com/video/1052408740;4;;5800;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=47
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;19;60;Como controlar a aprovação e liberar os eventos de valor mínimo e máximo por tipo de negociação;1;1055213850;https://vimeo.com/1055213850;https://player.vimeo.com/video/1055213850;4;;5788;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=60
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;20;66;Como controlar a aprovação e liberar os eventos de Lucro mínimo e Margem de Contribuição Mínima;1;1055213732;https://vimeo.com/1055213732;https://player.vimeo.com/video/1055213732;4;;6616;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=66
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;21;69;Como realizar liberação de pedido de venda - evento 18 confirmação da nota;1;1052413800;https://vimeo.com/1052413800;https://player.vimeo.com/video/1052413800;4;;4761;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=69
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;22;76;Como criar um agendador para confirmação de pedidos de vendas;1;1055949690;https://vimeo.com/1055949690;https://player.vimeo.com/video/1055949690;4;;4260;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=76
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;23;89;Como controlar pedidos pendentes;1;1052442048;https://vimeo.com/1052442048;https://player.vimeo.com/video/1052442048;4;;3227;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=89
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;24;92;Como emitir o relatório de pedidos de vendas pendentes;1;1055950768;https://vimeo.com/1055950768;https://player.vimeo.com/video/1055950768;;;1879;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=92
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;25;98;Como realizar o corte de pedidos;1;1052413824;https://vimeo.com/1052413824;https://player.vimeo.com/video/1052413824;4;;8828;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=98
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;26;99;Como realizar a conferência dos produtos que serão entregues e realizar liberações de corte;1;1052408582;https://vimeo.com/1052408582;https://player.vimeo.com/video/1052408582;4;Configura_es_necess_rias_para_realizar_a_Libera_o_do_Evento_64.pdf;5602;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=99
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;27;100;Como realizar o faturamento parcial de pedidos de venda;1;1052408700;https://vimeo.com/1052408700;https://player.vimeo.com/video/1052408700;4;;5659;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=100
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;28;101;Como criar um agendador para faturamento de pedidos de vendas;1;1055950886;https://vimeo.com/1055950886;https://player.vimeo.com/video/1055950886;4;;5308;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=101
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;29;102;Como classificar corretamente a natureza e o centro de resultado nas vendas;1;1056861055;https://vimeo.com/1056861055;https://player.vimeo.com/video/1056861055;4;;4812;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=102
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;30;103;Como realizar a emissão de NF-e (nota fiscal eletrônica);1;1057879712;https://vimeo.com/1057879712;https://player.vimeo.com/video/1057879712;4;;4349;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=103
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;31;107;Como imprimir/enviar boleto por e-mail via Portal de Vendas;1;1061385286;https://vimeo.com/1061385286;https://player.vimeo.com/video/1061385286;;;2055;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=107
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;32;109;Como visualizar o financeiro gerado pela nota na Central de Vendas;1;1061380591;https://vimeo.com/1061380591;https://player.vimeo.com/video/1061380591;4;;3094;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=109
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;33;113;Como validar a movimentação de estoque após a venda;1;1061385410;https://vimeo.com/1061385410;https://player.vimeo.com/video/1061385410;4;;3484;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=113
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;34;121;Como validar impostos calculados na nota fiscal;1;1061385374;https://vimeo.com/1061385374;https://player.vimeo.com/video/1061385374;;;2411;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=121
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;35;122;Como realizar a impressão do DANFE;1;1055950193;https://vimeo.com/1055950193;https://player.vimeo.com/video/1055950193;;;1926;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=122
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;36;123;Como sugerir produtos complementares ou alternativos na venda;1;1054607311;https://vimeo.com/1054607311;https://player.vimeo.com/video/1054607311;4;;5977;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=123
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;37;125;Como emitir carta de correção eletrônica;1;1057849666;https://vimeo.com/1057849666;https://player.vimeo.com/video/1057849666;4;;3828;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=125
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;38;127;Como identificar e tratar ocorrências na emissão de NF-e;1;1055572187;https://vimeo.com/1055572187;https://player.vimeo.com/video/1055572187;4;;4507;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=127
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;39;137;Como emitir a NF complementar e identificar sua origem;1;1057849379;https://vimeo.com/1057849379;https://player.vimeo.com/video/1057849379;4;;4909;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=137
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;40;144;Como realizar o cancelamento de nota fiscal;1;1052413721;https://vimeo.com/1052413721;https://player.vimeo.com/video/1052413721;4;;4054;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=144
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;41;162;Como realizar uma devolução parcial;1;1068111932;https://vimeo.com/1068111932;https://player.vimeo.com/video/1068111932;4;;4645;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=162
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;42;157;Como realizar uma devolução total de venda e identificar sua origem;1;1067872460;https://vimeo.com/1067872460;https://player.vimeo.com/video/1067872460;4;;4888;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=157
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;43;163;Como visualizar as atualizações geradas pela devolução de venda, financeiro, estoque e DANFE;1;1068111884;https://vimeo.com/1068111884;https://player.vimeo.com/video/1068111884;;;3052;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=163
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;44;164;Como registrar a devolução de venda e gerar crédito para o cliente;1;1056861107;https://vimeo.com/1056861107;https://player.vimeo.com/video/1056861107;4;;5732;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=164
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;45;165;Como realizar compensação financeira de devolução;2;1052403464|1052413875;https://vimeo.com/1052403464 | https://vimeo.com/1052413875;https://player.vimeo.com/video/1052403464 | https://player.vimeo.com/video/1052413875;4;;6329;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=165
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;46;166;Como consultar as negociações com os parceiros;1;1057849558;https://vimeo.com/1057849558;https://player.vimeo.com/video/1057849558;4;;4262;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=166
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;47;167;Como realizar lançamentos na Venda Assistida;1;1052413929;https://vimeo.com/1052413929;https://player.vimeo.com/video/1052413929;4;;5301;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=167
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;48;169;Como registrar vendas para entrega futura;1;1052413646;https://vimeo.com/1052413646;https://player.vimeo.com/video/1052413646;4;;7945;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=169
4;Jornada de Vendas;Vendas Básico;4;Vendas Básico;10:29:40;49;173;Como faturar uma Venda NF-e com produtos rastreados e realizar a conferência do XML;1;1070476179;https://vimeo.com/1070476179;https://player.vimeo.com/video/1070476179;4;;10022;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=4&cid=4&aid=173
5;Jornada de Distribuição;Distribuição Básico;5;Distribuição Básico;03:15:53;1;3;Introdução;1;376149867;https://vimeo.com/376149867;https://player.vimeo.com/video/376149867;;;2142;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=5&cid=5&aid=3
5;Jornada de Distribuição;Distribuição Básico;5;Distribuição Básico;03:15:53;3;26;Como criar uma ordem de carga;1;1055182434;https://vimeo.com/1055182434;https://player.vimeo.com/video/1055182434;4;;3429;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=5&cid=5&aid=26
5;Jornada de Distribuição;Distribuição Básico;5;Distribuição Básico;03:15:53;4;27;Como vincular um pedido de Ordem de Carga;2;1055182383|1055182415;https://vimeo.com/1055182383 | https://vimeo.com/1055182415;https://player.vimeo.com/video/1055182383 | https://player.vimeo.com/video/1055182415;4;;4756;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=5&cid=5&aid=27
5;Jornada de Distribuição;Distribuição Básico;5;Distribuição Básico;03:15:53;5;50;Como realizar bloqueio por excesso de carga;1;1057577907;https://vimeo.com/1057577907;https://player.vimeo.com/video/1057577907;4;;4062;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=5&cid=5&aid=50
5;Jornada de Distribuição;Distribuição Básico;5;Distribuição Básico;03:15:53;6;56;Como definir a sequência de entrega de acordo com a rota;1;1055192410;https://vimeo.com/1055192410;https://player.vimeo.com/video/1055192410;4;;4517;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=5&cid=5&aid=56
5;Jornada de Distribuição;Distribuição Básico;5;Distribuição Básico;03:15:53;7;80;Como calcular frete com escolha de transportadora;1;1067848911;https://vimeo.com/1067848911;https://player.vimeo.com/video/1067848911;4;;4110;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=5&cid=5&aid=80
5;Jornada de Distribuição;Distribuição Básico;5;Distribuição Básico;03:15:53;8;112;Como calcular o frete manualmente ou por fórmula com rateio por peso;2;1067848869|1054616033;https://vimeo.com/1067848869 | https://vimeo.com/1054616033;https://player.vimeo.com/video/1067848869 | https://player.vimeo.com/video/1054616033;4;;9377;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=5&cid=5&aid=112
5;Jornada de Distribuição;Distribuição Básico;5;Distribuição Básico;03:15:53;9;145;Como calcular o frete conforme a rota e realizar o rateio por valor dos pedidos;1;1067866314;https://vimeo.com/1067866314;https://player.vimeo.com/video/1067866314;4;Como_configurar_rotas.pdf;4913;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=5&cid=5&aid=145
5;Jornada de Distribuição;Distribuição Básico;5;Distribuição Básico;03:15:53;10;211;Como emitir relatório de separação de mercadorias;1;1055192475;https://vimeo.com/1055192475;https://player.vimeo.com/video/1055192475;4;;2656;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=5&cid=5&aid=211
5;Jornada de Distribuição;Distribuição Básico;5;Distribuição Básico;03:15:53;14;214;Como realizar o acerto de ordem de carga;2;1055192327|1057879618;https://vimeo.com/1055192327 | https://vimeo.com/1057879618;https://player.vimeo.com/video/1055192327 | https://player.vimeo.com/video/1057879618;4;;4734;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=5&cid=5&aid=214
5;Jornada de Distribuição;Distribuição Básico;5;Distribuição Básico;03:15:53;15;220;Como gerar diferença do acerto de ordem de carga para o financeiro;1;1067046419;https://vimeo.com/1067046419;https://player.vimeo.com/video/1067046419;;;4258;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=5&cid=5&aid=220
5;Jornada de Distribuição;Distribuição Básico;5;Distribuição Básico;03:15:53;16;224;Como gerar movimentações bancárias do acerto;1;1067848980;https://vimeo.com/1067848980;https://player.vimeo.com/video/1067848980;;;2530;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=5&cid=5&aid=224
5;Jornada de Distribuição;Distribuição Básico;5;Distribuição Básico;03:15:53;17;226;Como alterar ordem de carga fechada;1;1057592902;https://vimeo.com/1057592902;https://player.vimeo.com/video/1057592902;4;;3732;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=5&cid=5&aid=226
6;Jornada de Pagamentos;Pagamento Básico;6;Pagamento Básico;04:29:49;1;6;Introdução;1;374407257;https://vimeo.com/374407257;https://player.vimeo.com/video/374407257;;;1955;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=6&cid=6&aid=6
6;Jornada de Pagamentos;Pagamento Básico;6;Pagamento Básico;04:29:49;2;8;Como realizar o controle de provisões de contas a pagar: Origem em Compras e Financeiro;2;1052443020|1052443164;https://vimeo.com/1052443020 | https://vimeo.com/1052443164;https://player.vimeo.com/video/1052443020 | https://player.vimeo.com/video/1052443164;4;;6824;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=6&cid=6&aid=8
6;Jornada de Pagamentos;Pagamento Básico;6;Pagamento Básico;04:29:49;3;17;Como controlar e registrar contas a pagar: Origem em Compras e Financeiro;2;1052443244|1052443368;https://vimeo.com/1052443244 | https://vimeo.com/1052443368;https://player.vimeo.com/video/1052443244 | https://player.vimeo.com/video/1052443368;4;;7220;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=6&cid=6&aid=17
6;Jornada de Pagamentos;Pagamento Básico;6;Pagamento Básico;04:29:49;4;37;Como realizar a formação de duplicatas;1;1068117944;https://vimeo.com/1068117944;https://player.vimeo.com/video/1068117944;4;;4750;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=6&cid=6&aid=37
6;Jornada de Pagamentos;Pagamento Básico;6;Pagamento Básico;04:29:49;5;41;Como realizar a renegociação de títulos de despesa;1;1052441969;https://vimeo.com/1052441969;https://player.vimeo.com/video/1052441969;4;;5219;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=6&cid=6&aid=41
6;Jornada de Pagamentos;Pagamento Básico;6;Pagamento Básico;04:29:49;6;48;Como ratear títulos de despesas;1;1052442586;https://vimeo.com/1052442586;https://player.vimeo.com/video/1052442586;4;;4044;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=6&cid=6&aid=48
6;Jornada de Pagamentos;Pagamento Básico;6;Pagamento Básico;04:29:49;7;52;Como vincular cheques emitidos às despesas;1;1052442740;https://vimeo.com/1052442740;https://player.vimeo.com/video/1052442740;4;;5153;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=6&cid=6&aid=52
6;Jornada de Pagamentos;Pagamento Básico;6;Pagamento Básico;04:29:49;8;55;Como realizar o controle de cheques emitidos e não compensados;1;1052441790;https://vimeo.com/1052441790;https://player.vimeo.com/video/1052441790;4;;5768;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=6&cid=6&aid=55
6;Jornada de Pagamentos;Pagamento Básico;6;Pagamento Básico;04:29:49;9;62;Como parcelar títulos de despesa;1;1052442671;https://vimeo.com/1052442671;https://player.vimeo.com/video/1052442671;4;;4200;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=6&cid=6&aid=62
6;Jornada de Pagamentos;Pagamento Básico;6;Pagamento Básico;04:29:49;10;65;Como conferir as contas a pagar pela Movimentação Financeira e pela Agenda financeira;2;1052442442|1052442922;https://vimeo.com/1052442442 | https://vimeo.com/1052442922;https://player.vimeo.com/video/1052442442 | https://player.vimeo.com/video/1052442922;4;;4772;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=6&cid=6&aid=65
6;Jornada de Pagamentos;Pagamento Básico;6;Pagamento Básico;04:29:49;11;71;Como realizar adiantamento e empréstimos a fornecedores;1;1052442519;https://vimeo.com/1052442519;https://player.vimeo.com/video/1052442519;4;;5584;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=6&cid=6&aid=71
6;Jornada de Pagamentos;Pagamento Básico;6;Pagamento Básico;04:29:49;12;74;Como registrar juros e multas em títulos de despesa em atraso;2;1052443769|1052442207;https://vimeo.com/1052443769 | https://vimeo.com/1052442207;https://player.vimeo.com/video/1052443769 | https://player.vimeo.com/video/1052442207;4;;6286;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=6&cid=6&aid=74
6;Jornada de Pagamentos;Pagamento Básico;6;Pagamento Básico;04:29:49;13;83;Como realizar a baixa de títulos;5;1052443708|1052443535|1052443622|1052443461|1052442139;https://vimeo.com/1052443708 | https://vimeo.com/1052443535 | https://vimeo.com/1052443622 | https://vimeo.com/1052443461 | https://vimeo.com/1052442139;https://player.vimeo.com/video/1052443708 | https://player.vimeo.com/video/1052443535 | https://player.vimeo.com/video/1052443622 | https://player.vimeo.com/video/1052443461 | https://player.vimeo.com/video/1052442139;4;;12986;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=6&cid=6&aid=83
6;Jornada de Pagamentos;Pagamento Básico;6;Pagamento Básico;04:29:49;14;95;Como realizar a autorização de pagamentos;1;1056364770;https://vimeo.com/1056364770;https://player.vimeo.com/video/1056364770;4;;4405;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=6&cid=6&aid=95
6;Jornada de Pagamentos;Pagamento Básico;6;Pagamento Básico;04:29:49;15;96;Como estornar títulos de despesa (desfazer a baixa);2;1068111849|1068111955;https://vimeo.com/1068111849 | https://vimeo.com/1068111955;https://player.vimeo.com/video/1068111849 | https://player.vimeo.com/video/1068111955;4;;4766;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=6&cid=6&aid=96
6;Jornada de Pagamentos;Pagamento Básico;6;Pagamento Básico;04:29:49;16;97;Como realizar compensações financeiras de despesas;1;1052442274;https://vimeo.com/1052442274;https://player.vimeo.com/video/1052442274;4;;4909;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=6&cid=6&aid=97
7;Jornada de Recebimentos;Recebimento Básico;7;Recebimento Básico;06:35:22;1;186;Introdução;1;397233235;https://vimeo.com/397233235;https://player.vimeo.com/video/397233235;;;3047;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=7&cid=7&aid=186
7;Jornada de Recebimentos;Recebimento Básico;7;Recebimento Básico;06:35:22;2;189;Como realizar o controle de provisões de contas a receber: Origem em Vendas e Financeiro;2;1055293785|1057573907;https://vimeo.com/1055293785 | https://vimeo.com/1057573907;https://player.vimeo.com/video/1055293785 | https://player.vimeo.com/video/1057573907;4;;6703;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=7&cid=7&aid=189
7;Jornada de Recebimentos;Recebimento Básico;7;Recebimento Básico;06:35:22;3;193;Como controlar e registrar contas a receber: Origem em Vendas e Financeiro;2;1052445071|1056365123;https://vimeo.com/1052445071 | https://vimeo.com/1056365123;https://player.vimeo.com/video/1052445071 | https://player.vimeo.com/video/1056365123;4;;7180;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=7&cid=7&aid=193
7;Jornada de Recebimentos;Recebimento Básico;7;Recebimento Básico;06:35:22;4;199;Como registrar um adiantamento/empréstimo de cliente;1;1057478072;https://vimeo.com/1057478072;https://player.vimeo.com/video/1057478072;4;;6182;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=7&cid=7&aid=199
7;Jornada de Recebimentos;Recebimento Básico;7;Recebimento Básico;06:35:22;5;201;Como ratear títulos de receita;1;1052444409;https://vimeo.com/1052444409;https://player.vimeo.com/video/1052444409;4;;5358;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=7&cid=7&aid=201
7;Jornada de Recebimentos;Recebimento Básico;7;Recebimento Básico;06:35:22;6;204;Como conferir os títulos a receber na Movimentação Financeira e na Agenda Financeira;2;1052444345|1052443888;https://vimeo.com/1052444345 | https://vimeo.com/1052443888;https://player.vimeo.com/video/1052444345 | https://player.vimeo.com/video/1052443888;4;;6021;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=7&cid=7&aid=204
7;Jornada de Recebimentos;Recebimento Básico;7;Recebimento Básico;06:35:22;7;206;Como realizar a emissão de boletos;1;1052444252;https://vimeo.com/1052444252;https://player.vimeo.com/video/1052444252;4;;5582;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=7&cid=7&aid=206
7;Jornada de Recebimentos;Recebimento Básico;7;Recebimento Básico;06:35:22;8;207;Como realizar e emissão de boleto rápido híbrido (código de barras e chave pix);1;1055572020;https://vimeo.com/1055572020;https://player.vimeo.com/video/1055572020;4;;5856;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=7&cid=7&aid=207
7;Jornada de Recebimentos;Recebimento Básico;7;Recebimento Básico;06:35:22;9;208;Como realizar a Formação de Duplicatas;1;1057478317;https://vimeo.com/1057478317;https://player.vimeo.com/video/1057478317;4;;5379;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=7&cid=7&aid=208
7;Jornada de Recebimentos;Recebimento Básico;7;Recebimento Básico;06:35:22;10;209;Como calcular juros e multas de títulos em atraso;1;1052444067;https://vimeo.com/1052444067;https://player.vimeo.com/video/1052444067;4;;5842;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=7&cid=7&aid=209
7;Jornada de Recebimentos;Recebimento Básico;7;Recebimento Básico;06:35:22;11;210;Como realizar o controle de cheques pré-datados;1;1057836329;https://vimeo.com/1057836329;https://player.vimeo.com/video/1057836329;4;;4805;https://ead.sankhya.com.br/html/conteudo.php?act=cnt&niv=1&cat=7&cid=7&aid=210
